Path,CompositeName,Label,Image Name,Source
data\dataSources\fer2013\neutral\Training_50471741.jpg,Training_50471741_neutral_FER2013,neutral,Training_50471741.jpg,FER2013
data\dataSources\fer2013\neutral\Training_94220541.jpg,Training_94220541_neutral_FER2013,neutral,Training_94220541.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_25894490.jpg,PublicTest_25894490_neutral_FER2013,neutral,PublicTest_25894490.jpg,FER2013
data\dataSources\fer2013\neutral\Training_19108842.jpg,Training_19108842_neutral_FER2013,neutral,Training_19108842.jpg,FER2013
data\dataSources\fer2013\neutral\Training_59154380.jpg,Training_59154380_neutral_FER2013,neutral,Training_59154380.jpg,FER2013
data\dataSources\fer2013\neutral\Training_3133576.jpg,Training_3133576_neutral_FER2013,neutral,Training_3133576.jpg,FER2013
data\dataSources\fer2013\neutral\Training_79937363.jpg,Training_79937363_neutral_FER2013,neutral,Training_79937363.jpg,FER2013
data\dataSources\fer2013\neutral\Training_33523033.jpg,Training_33523033_neutral_FER2013,neutral,Training_33523033.jpg,FER2013
data\dataSources\fer2013\neutral\Training_74206769.jpg,Training_74206769_neutral_FER2013,neutral,Training_74206769.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_23417843.jpg,PublicTest_23417843_neutral_FER2013,neutral,PublicTest_23417843.jpg,FER2013
data\dataSources\fer2013\neutral\Training_16847290.jpg,Training_16847290_neutral_FER2013,neutral,Training_16847290.jpg,FER2013
data\dataSources\fer2013\neutral\Training_52917457.jpg,Training_52917457_neutral_FER2013,neutral,Training_52917457.jpg,FER2013
data\dataSources\fer2013\neutral\Training_4175225.jpg,Training_4175225_neutral_FER2013,neutral,Training_4175225.jpg,FER2013
data\dataSources\fer2013\neutral\Training_14504499.jpg,Training_14504499_neutral_FER2013,neutral,Training_14504499.jpg,FER2013
data\dataSources\fer2013\neutral\Training_99019653.jpg,Training_99019653_neutral_FER2013,neutral,Training_99019653.jpg,FER2013
data\dataSources\fer2013\neutral\Training_30160389.jpg,Training_30160389_neutral_FER2013,neutral,Training_30160389.jpg,FER2013
data\dataSources\fer2013\neutral\Training_38440330.jpg,Training_38440330_neutral_FER2013,neutral,Training_38440330.jpg,FER2013
data\dataSources\fer2013\neutral\Training_77909362.jpg,Training_77909362_neutral_FER2013,neutral,Training_77909362.jpg,FER2013
data\dataSources\fer2013\neutral\Training_48758418.jpg,Training_48758418_neutral_FER2013,neutral,Training_48758418.jpg,FER2013
data\dataSources\fer2013\neutral\Training_57512499.jpg,Training_57512499_neutral_FER2013,neutral,Training_57512499.jpg,FER2013
data\dataSources\fer2013\neutral\Training_8523002.jpg,Training_8523002_neutral_FER2013,neutral,Training_8523002.jpg,FER2013
data\dataSources\fer2013\neutral\Training_27629227.jpg,Training_27629227_neutral_FER2013,neutral,Training_27629227.jpg,FER2013
data\dataSources\fer2013\neutral\Training_85542256.jpg,Training_85542256_neutral_FER2013,neutral,Training_85542256.jpg,FER2013
data\dataSources\fer2013\neutral\Training_49917950.jpg,Training_49917950_neutral_FER2013,neutral,Training_49917950.jpg,FER2013
data\dataSources\fer2013\neutral\Training_78915317.jpg,Training_78915317_neutral_FER2013,neutral,Training_78915317.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_77474785.jpg,PrivateTest_77474785_neutral_FER2013,neutral,PrivateTest_77474785.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_59497529.jpg,PrivateTest_59497529_neutral_FER2013,neutral,PrivateTest_59497529.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_65693325.jpg,PrivateTest_65693325_neutral_FER2013,neutral,PrivateTest_65693325.jpg,FER2013
data\dataSources\fer2013\neutral\Training_63667695.jpg,Training_63667695_neutral_FER2013,neutral,Training_63667695.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_29754793.jpg,PublicTest_29754793_neutral_FER2013,neutral,PublicTest_29754793.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_77212302.jpg,PrivateTest_77212302_neutral_FER2013,neutral,PrivateTest_77212302.jpg,FER2013
data\dataSources\fer2013\neutral\Training_48282359.jpg,Training_48282359_neutral_FER2013,neutral,Training_48282359.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_29684741.jpg,PrivateTest_29684741_neutral_FER2013,neutral,PrivateTest_29684741.jpg,FER2013
data\dataSources\fer2013\neutral\Training_66900562.jpg,Training_66900562_neutral_FER2013,neutral,Training_66900562.jpg,FER2013
data\dataSources\fer2013\neutral\Training_97724222.jpg,Training_97724222_neutral_FER2013,neutral,Training_97724222.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_74646242.jpg,PrivateTest_74646242_neutral_FER2013,neutral,PrivateTest_74646242.jpg,FER2013
data\dataSources\fer2013\neutral\Training_48489610.jpg,Training_48489610_neutral_FER2013,neutral,Training_48489610.jpg,FER2013
data\dataSources\fer2013\neutral\Training_93661656.jpg,Training_93661656_neutral_FER2013,neutral,Training_93661656.jpg,FER2013
data\dataSources\fer2013\neutral\Training_56267065.jpg,Training_56267065_neutral_FER2013,neutral,Training_56267065.jpg,FER2013
data\dataSources\fer2013\neutral\Training_65947216.jpg,Training_65947216_neutral_FER2013,neutral,Training_65947216.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_41463579.jpg,PublicTest_41463579_neutral_FER2013,neutral,PublicTest_41463579.jpg,FER2013
data\dataSources\fer2013\neutral\Training_1385833.jpg,Training_1385833_neutral_FER2013,neutral,Training_1385833.jpg,FER2013
data\dataSources\fer2013\neutral\Training_9323509.jpg,Training_9323509_neutral_FER2013,neutral,Training_9323509.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_93279355.jpg,PublicTest_93279355_neutral_FER2013,neutral,PublicTest_93279355.jpg,FER2013
data\dataSources\fer2013\neutral\Training_44823994.jpg,Training_44823994_neutral_FER2013,neutral,Training_44823994.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_91833026.jpg,PrivateTest_91833026_neutral_FER2013,neutral,PrivateTest_91833026.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_80584959.jpg,PublicTest_80584959_neutral_FER2013,neutral,PublicTest_80584959.jpg,FER2013
data\dataSources\fer2013\neutral\Training_47487427.jpg,Training_47487427_neutral_FER2013,neutral,Training_47487427.jpg,FER2013
data\dataSources\fer2013\neutral\Training_79375757.jpg,Training_79375757_neutral_FER2013,neutral,Training_79375757.jpg,FER2013
data\dataSources\fer2013\neutral\Training_52076628.jpg,Training_52076628_neutral_FER2013,neutral,Training_52076628.jpg,FER2013
data\dataSources\fer2013\neutral\Training_82684590.jpg,Training_82684590_neutral_FER2013,neutral,Training_82684590.jpg,FER2013
data\dataSources\fer2013\neutral\Training_49010935.jpg,Training_49010935_neutral_FER2013,neutral,Training_49010935.jpg,FER2013
data\dataSources\fer2013\neutral\Training_82152045.jpg,Training_82152045_neutral_FER2013,neutral,Training_82152045.jpg,FER2013
data\dataSources\fer2013\neutral\Training_98911837.jpg,Training_98911837_neutral_FER2013,neutral,Training_98911837.jpg,FER2013
data\dataSources\fer2013\neutral\Training_22821677.jpg,Training_22821677_neutral_FER2013,neutral,Training_22821677.jpg,FER2013
data\dataSources\fer2013\neutral\Training_84651689.jpg,Training_84651689_neutral_FER2013,neutral,Training_84651689.jpg,FER2013
data\dataSources\fer2013\neutral\Training_29650962.jpg,Training_29650962_neutral_FER2013,neutral,Training_29650962.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_58306571.jpg,PublicTest_58306571_neutral_FER2013,neutral,PublicTest_58306571.jpg,FER2013
data\dataSources\fer2013\neutral\Training_4142494.jpg,Training_4142494_neutral_FER2013,neutral,Training_4142494.jpg,FER2013
data\dataSources\fer2013\neutral\Training_83392022.jpg,Training_83392022_neutral_FER2013,neutral,Training_83392022.jpg,FER2013
data\dataSources\fer2013\neutral\Training_66731643.jpg,Training_66731643_neutral_FER2013,neutral,Training_66731643.jpg,FER2013
data\dataSources\fer2013\neutral\Training_15701670.jpg,Training_15701670_neutral_FER2013,neutral,Training_15701670.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67476476.jpg,Training_67476476_neutral_FER2013,neutral,Training_67476476.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_93230493.jpg,PrivateTest_93230493_neutral_FER2013,neutral,PrivateTest_93230493.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67771551.jpg,Training_67771551_neutral_FER2013,neutral,Training_67771551.jpg,FER2013
data\dataSources\fer2013\neutral\Training_3396787.jpg,Training_3396787_neutral_FER2013,neutral,Training_3396787.jpg,FER2013
data\dataSources\fer2013\neutral\Training_36473538.jpg,Training_36473538_neutral_FER2013,neutral,Training_36473538.jpg,FER2013
data\dataSources\fer2013\neutral\Training_48897173.jpg,Training_48897173_neutral_FER2013,neutral,Training_48897173.jpg,FER2013
data\dataSources\fer2013\neutral\Training_1624590.jpg,Training_1624590_neutral_FER2013,neutral,Training_1624590.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_35914921.jpg,PublicTest_35914921_neutral_FER2013,neutral,PublicTest_35914921.jpg,FER2013
data\dataSources\fer2013\neutral\Training_45866030.jpg,Training_45866030_neutral_FER2013,neutral,Training_45866030.jpg,FER2013
data\dataSources\fer2013\neutral\Training_52066409.jpg,Training_52066409_neutral_FER2013,neutral,Training_52066409.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86551391.jpg,Training_86551391_neutral_FER2013,neutral,Training_86551391.jpg,FER2013
data\dataSources\fer2013\neutral\Training_65006910.jpg,Training_65006910_neutral_FER2013,neutral,Training_65006910.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_92868884.jpg,PrivateTest_92868884_neutral_FER2013,neutral,PrivateTest_92868884.jpg,FER2013
data\dataSources\fer2013\neutral\Training_15844407.jpg,Training_15844407_neutral_FER2013,neutral,Training_15844407.jpg,FER2013
data\dataSources\fer2013\neutral\Training_51912724.jpg,Training_51912724_neutral_FER2013,neutral,Training_51912724.jpg,FER2013
data\dataSources\fer2013\neutral\Training_41617533.jpg,Training_41617533_neutral_FER2013,neutral,Training_41617533.jpg,FER2013
data\dataSources\fer2013\neutral\Training_8330418.jpg,Training_8330418_neutral_FER2013,neutral,Training_8330418.jpg,FER2013
data\dataSources\fer2013\neutral\Training_74825803.jpg,Training_74825803_neutral_FER2013,neutral,Training_74825803.jpg,FER2013
data\dataSources\fer2013\neutral\Training_94566740.jpg,Training_94566740_neutral_FER2013,neutral,Training_94566740.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_76010494.jpg,PrivateTest_76010494_neutral_FER2013,neutral,PrivateTest_76010494.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_99462811.jpg,PublicTest_99462811_neutral_FER2013,neutral,PublicTest_99462811.jpg,FER2013
data\dataSources\fer2013\neutral\Training_91328473.jpg,Training_91328473_neutral_FER2013,neutral,Training_91328473.jpg,FER2013
data\dataSources\fer2013\neutral\Training_57074106.jpg,Training_57074106_neutral_FER2013,neutral,Training_57074106.jpg,FER2013
data\dataSources\fer2013\neutral\Training_99672252.jpg,Training_99672252_neutral_FER2013,neutral,Training_99672252.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_15308477.jpg,PublicTest_15308477_neutral_FER2013,neutral,PublicTest_15308477.jpg,FER2013
data\dataSources\fer2013\neutral\Training_72840422.jpg,Training_72840422_neutral_FER2013,neutral,Training_72840422.jpg,FER2013
data\dataSources\fer2013\neutral\Training_98527754.jpg,Training_98527754_neutral_FER2013,neutral,Training_98527754.jpg,FER2013
data\dataSources\fer2013\neutral\Training_22446551.jpg,Training_22446551_neutral_FER2013,neutral,Training_22446551.jpg,FER2013
data\dataSources\fer2013\neutral\Training_1591272.jpg,Training_1591272_neutral_FER2013,neutral,Training_1591272.jpg,FER2013
data\dataSources\fer2013\neutral\Training_93848979.jpg,Training_93848979_neutral_FER2013,neutral,Training_93848979.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_85444449.jpg,PublicTest_85444449_neutral_FER2013,neutral,PublicTest_85444449.jpg,FER2013
data\dataSources\fer2013\neutral\Training_46442393.jpg,Training_46442393_neutral_FER2013,neutral,Training_46442393.jpg,FER2013
data\dataSources\fer2013\neutral\Training_46706929.jpg,Training_46706929_neutral_FER2013,neutral,Training_46706929.jpg,FER2013
data\dataSources\fer2013\neutral\Training_58040402.jpg,Training_58040402_neutral_FER2013,neutral,Training_58040402.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_92375498.jpg,PrivateTest_92375498_neutral_FER2013,neutral,PrivateTest_92375498.jpg,FER2013
data\dataSources\fer2013\neutral\Training_58433458.jpg,Training_58433458_neutral_FER2013,neutral,Training_58433458.jpg,FER2013
data\dataSources\fer2013\neutral\Training_4026808.jpg,Training_4026808_neutral_FER2013,neutral,Training_4026808.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_29935373.jpg,PrivateTest_29935373_neutral_FER2013,neutral,PrivateTest_29935373.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86228990.jpg,Training_86228990_neutral_FER2013,neutral,Training_86228990.jpg,FER2013
data\dataSources\fer2013\neutral\Training_58026256.jpg,Training_58026256_neutral_FER2013,neutral,Training_58026256.jpg,FER2013
data\dataSources\fer2013\neutral\Training_64471954.jpg,Training_64471954_neutral_FER2013,neutral,Training_64471954.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_40803307.jpg,PrivateTest_40803307_neutral_FER2013,neutral,PrivateTest_40803307.jpg,FER2013
data\dataSources\fer2013\neutral\Training_70777177.jpg,Training_70777177_neutral_FER2013,neutral,Training_70777177.jpg,FER2013
data\dataSources\fer2013\neutral\Training_97354790.jpg,Training_97354790_neutral_FER2013,neutral,Training_97354790.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_34947022.jpg,PublicTest_34947022_neutral_FER2013,neutral,PublicTest_34947022.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_40968782.jpg,PrivateTest_40968782_neutral_FER2013,neutral,PrivateTest_40968782.jpg,FER2013
data\dataSources\fer2013\neutral\Training_2832046.jpg,Training_2832046_neutral_FER2013,neutral,Training_2832046.jpg,FER2013
data\dataSources\fer2013\neutral\Training_92222652.jpg,Training_92222652_neutral_FER2013,neutral,Training_92222652.jpg,FER2013
data\dataSources\fer2013\neutral\Training_63156448.jpg,Training_63156448_neutral_FER2013,neutral,Training_63156448.jpg,FER2013
data\dataSources\fer2013\neutral\Training_39971217.jpg,Training_39971217_neutral_FER2013,neutral,Training_39971217.jpg,FER2013
data\dataSources\fer2013\neutral\Training_29346134.jpg,Training_29346134_neutral_FER2013,neutral,Training_29346134.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_43663527.jpg,PrivateTest_43663527_neutral_FER2013,neutral,PrivateTest_43663527.jpg,FER2013
data\dataSources\fer2013\neutral\Training_10059941.jpg,Training_10059941_neutral_FER2013,neutral,Training_10059941.jpg,FER2013
data\dataSources\fer2013\neutral\Training_54684770.jpg,Training_54684770_neutral_FER2013,neutral,Training_54684770.jpg,FER2013
data\dataSources\fer2013\neutral\Training_96926453.jpg,Training_96926453_neutral_FER2013,neutral,Training_96926453.jpg,FER2013
data\dataSources\fer2013\neutral\Training_81211095.jpg,Training_81211095_neutral_FER2013,neutral,Training_81211095.jpg,FER2013
data\dataSources\fer2013\neutral\Training_85135080.jpg,Training_85135080_neutral_FER2013,neutral,Training_85135080.jpg,FER2013
data\dataSources\fer2013\neutral\Training_93023688.jpg,Training_93023688_neutral_FER2013,neutral,Training_93023688.jpg,FER2013
data\dataSources\fer2013\neutral\Training_6327303.jpg,Training_6327303_neutral_FER2013,neutral,Training_6327303.jpg,FER2013
data\dataSources\fer2013\neutral\Training_73502774.jpg,Training_73502774_neutral_FER2013,neutral,Training_73502774.jpg,FER2013
data\dataSources\fer2013\neutral\Training_95544608.jpg,Training_95544608_neutral_FER2013,neutral,Training_95544608.jpg,FER2013
data\dataSources\fer2013\neutral\Training_93039446.jpg,Training_93039446_neutral_FER2013,neutral,Training_93039446.jpg,FER2013
data\dataSources\fer2013\neutral\Training_37024304.jpg,Training_37024304_neutral_FER2013,neutral,Training_37024304.jpg,FER2013
data\dataSources\fer2013\neutral\Training_30392075.jpg,Training_30392075_neutral_FER2013,neutral,Training_30392075.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_10998240.jpg,PublicTest_10998240_neutral_FER2013,neutral,PublicTest_10998240.jpg,FER2013
data\dataSources\fer2013\neutral\Training_76335558.jpg,Training_76335558_neutral_FER2013,neutral,Training_76335558.jpg,FER2013
data\dataSources\fer2013\neutral\Training_6248563.jpg,Training_6248563_neutral_FER2013,neutral,Training_6248563.jpg,FER2013
data\dataSources\fer2013\neutral\Training_78971860.jpg,Training_78971860_neutral_FER2013,neutral,Training_78971860.jpg,FER2013
data\dataSources\fer2013\neutral\Training_59619019.jpg,Training_59619019_neutral_FER2013,neutral,Training_59619019.jpg,FER2013
data\dataSources\fer2013\neutral\Training_96902517.jpg,Training_96902517_neutral_FER2013,neutral,Training_96902517.jpg,FER2013
data\dataSources\fer2013\neutral\Training_66725254.jpg,Training_66725254_neutral_FER2013,neutral,Training_66725254.jpg,FER2013
data\dataSources\fer2013\neutral\Training_58499558.jpg,Training_58499558_neutral_FER2013,neutral,Training_58499558.jpg,FER2013
data\dataSources\fer2013\neutral\Training_22247381.jpg,Training_22247381_neutral_FER2013,neutral,Training_22247381.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_24725399.jpg,PrivateTest_24725399_neutral_FER2013,neutral,PrivateTest_24725399.jpg,FER2013
data\dataSources\fer2013\neutral\Training_24574380.jpg,Training_24574380_neutral_FER2013,neutral,Training_24574380.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67254280.jpg,Training_67254280_neutral_FER2013,neutral,Training_67254280.jpg,FER2013
data\dataSources\fer2013\neutral\Training_30041582.jpg,Training_30041582_neutral_FER2013,neutral,Training_30041582.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_46300400.jpg,PublicTest_46300400_neutral_FER2013,neutral,PublicTest_46300400.jpg,FER2013
data\dataSources\fer2013\neutral\Training_18215264.jpg,Training_18215264_neutral_FER2013,neutral,Training_18215264.jpg,FER2013
data\dataSources\fer2013\neutral\Training_45782533.jpg,Training_45782533_neutral_FER2013,neutral,Training_45782533.jpg,FER2013
data\dataSources\fer2013\neutral\Training_37765752.jpg,Training_37765752_neutral_FER2013,neutral,Training_37765752.jpg,FER2013
data\dataSources\fer2013\neutral\Training_27034646.jpg,Training_27034646_neutral_FER2013,neutral,Training_27034646.jpg,FER2013
data\dataSources\fer2013\neutral\Training_31106034.jpg,Training_31106034_neutral_FER2013,neutral,Training_31106034.jpg,FER2013
data\dataSources\fer2013\neutral\Training_12134104.jpg,Training_12134104_neutral_FER2013,neutral,Training_12134104.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_9817382.jpg,PrivateTest_9817382_neutral_FER2013,neutral,PrivateTest_9817382.jpg,FER2013
data\dataSources\fer2013\neutral\Training_82139147.jpg,Training_82139147_neutral_FER2013,neutral,Training_82139147.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_89496782.jpg,PublicTest_89496782_neutral_FER2013,neutral,PublicTest_89496782.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_51742224.jpg,PublicTest_51742224_neutral_FER2013,neutral,PublicTest_51742224.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86579128.jpg,Training_86579128_neutral_FER2013,neutral,Training_86579128.jpg,FER2013
data\dataSources\fer2013\neutral\Training_59518363.jpg,Training_59518363_neutral_FER2013,neutral,Training_59518363.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_93816871.jpg,PublicTest_93816871_neutral_FER2013,neutral,PublicTest_93816871.jpg,FER2013
data\dataSources\fer2013\neutral\Training_89745555.jpg,Training_89745555_neutral_FER2013,neutral,Training_89745555.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_5697329.jpg,PublicTest_5697329_neutral_FER2013,neutral,PublicTest_5697329.jpg,FER2013
data\dataSources\fer2013\neutral\Training_24066606.jpg,Training_24066606_neutral_FER2013,neutral,Training_24066606.jpg,FER2013
data\dataSources\fer2013\neutral\Training_43799722.jpg,Training_43799722_neutral_FER2013,neutral,Training_43799722.jpg,FER2013
data\dataSources\fer2013\neutral\Training_4695555.jpg,Training_4695555_neutral_FER2013,neutral,Training_4695555.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_73263992.jpg,PublicTest_73263992_neutral_FER2013,neutral,PublicTest_73263992.jpg,FER2013
data\dataSources\fer2013\neutral\Training_9443885.jpg,Training_9443885_neutral_FER2013,neutral,Training_9443885.jpg,FER2013
data\dataSources\fer2013\neutral\Training_39440650.jpg,Training_39440650_neutral_FER2013,neutral,Training_39440650.jpg,FER2013
data\dataSources\fer2013\neutral\Training_7763933.jpg,Training_7763933_neutral_FER2013,neutral,Training_7763933.jpg,FER2013
data\dataSources\fer2013\neutral\Training_58062620.jpg,Training_58062620_neutral_FER2013,neutral,Training_58062620.jpg,FER2013
data\dataSources\fer2013\neutral\Training_83848798.jpg,Training_83848798_neutral_FER2013,neutral,Training_83848798.jpg,FER2013
data\dataSources\fer2013\neutral\Training_61438035.jpg,Training_61438035_neutral_FER2013,neutral,Training_61438035.jpg,FER2013
data\dataSources\fer2013\neutral\Training_2737636.jpg,Training_2737636_neutral_FER2013,neutral,Training_2737636.jpg,FER2013
data\dataSources\fer2013\neutral\Training_35410289.jpg,Training_35410289_neutral_FER2013,neutral,Training_35410289.jpg,FER2013
data\dataSources\fer2013\neutral\Training_81308211.jpg,Training_81308211_neutral_FER2013,neutral,Training_81308211.jpg,FER2013
data\dataSources\fer2013\neutral\Training_77709596.jpg,Training_77709596_neutral_FER2013,neutral,Training_77709596.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_28610462.jpg,PublicTest_28610462_neutral_FER2013,neutral,PublicTest_28610462.jpg,FER2013
data\dataSources\fer2013\neutral\Training_79622672.jpg,Training_79622672_neutral_FER2013,neutral,Training_79622672.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86128030.jpg,Training_86128030_neutral_FER2013,neutral,Training_86128030.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_52264422.jpg,PrivateTest_52264422_neutral_FER2013,neutral,PrivateTest_52264422.jpg,FER2013
data\dataSources\fer2013\neutral\Training_96375215.jpg,Training_96375215_neutral_FER2013,neutral,Training_96375215.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86611228.jpg,Training_86611228_neutral_FER2013,neutral,Training_86611228.jpg,FER2013
data\dataSources\fer2013\neutral\Training_86387957.jpg,Training_86387957_neutral_FER2013,neutral,Training_86387957.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67835371.jpg,Training_67835371_neutral_FER2013,neutral,Training_67835371.jpg,FER2013
data\dataSources\fer2013\neutral\Training_77428984.jpg,Training_77428984_neutral_FER2013,neutral,Training_77428984.jpg,FER2013
data\dataSources\fer2013\neutral\Training_99123877.jpg,Training_99123877_neutral_FER2013,neutral,Training_99123877.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_72738387.jpg,PrivateTest_72738387_neutral_FER2013,neutral,PrivateTest_72738387.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_89000558.jpg,PublicTest_89000558_neutral_FER2013,neutral,PublicTest_89000558.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_33419198.jpg,PublicTest_33419198_neutral_FER2013,neutral,PublicTest_33419198.jpg,FER2013
data\dataSources\fer2013\neutral\Training_52916330.jpg,Training_52916330_neutral_FER2013,neutral,Training_52916330.jpg,FER2013
data\dataSources\fer2013\neutral\Training_808976.jpg,Training_808976_neutral_FER2013,neutral,Training_808976.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_63640849.jpg,PublicTest_63640849_neutral_FER2013,neutral,PublicTest_63640849.jpg,FER2013
data\dataSources\fer2013\neutral\Training_92234454.jpg,Training_92234454_neutral_FER2013,neutral,Training_92234454.jpg,FER2013
data\dataSources\fer2013\neutral\Training_28817271.jpg,Training_28817271_neutral_FER2013,neutral,Training_28817271.jpg,FER2013
data\dataSources\fer2013\neutral\Training_44159460.jpg,Training_44159460_neutral_FER2013,neutral,Training_44159460.jpg,FER2013
data\dataSources\fer2013\neutral\Training_46121863.jpg,Training_46121863_neutral_FER2013,neutral,Training_46121863.jpg,FER2013
data\dataSources\fer2013\neutral\Training_27020971.jpg,Training_27020971_neutral_FER2013,neutral,Training_27020971.jpg,FER2013
data\dataSources\fer2013\neutral\Training_21174511.jpg,Training_21174511_neutral_FER2013,neutral,Training_21174511.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67503414.jpg,Training_67503414_neutral_FER2013,neutral,Training_67503414.jpg,FER2013
data\dataSources\fer2013\neutral\Training_39922153.jpg,Training_39922153_neutral_FER2013,neutral,Training_39922153.jpg,FER2013
data\dataSources\fer2013\neutral\Training_18643593.jpg,Training_18643593_neutral_FER2013,neutral,Training_18643593.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_49336588.jpg,PrivateTest_49336588_neutral_FER2013,neutral,PrivateTest_49336588.jpg,FER2013
data\dataSources\fer2013\neutral\Training_59169126.jpg,Training_59169126_neutral_FER2013,neutral,Training_59169126.jpg,FER2013
data\dataSources\fer2013\neutral\Training_89645978.jpg,Training_89645978_neutral_FER2013,neutral,Training_89645978.jpg,FER2013
data\dataSources\fer2013\neutral\Training_63359167.jpg,Training_63359167_neutral_FER2013,neutral,Training_63359167.jpg,FER2013
data\dataSources\fer2013\neutral\Training_1033260.jpg,Training_1033260_neutral_FER2013,neutral,Training_1033260.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_65309122.jpg,PrivateTest_65309122_neutral_FER2013,neutral,PrivateTest_65309122.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_8610634.jpg,PublicTest_8610634_neutral_FER2013,neutral,PublicTest_8610634.jpg,FER2013
data\dataSources\fer2013\neutral\PublicTest_2729310.jpg,PublicTest_2729310_neutral_FER2013,neutral,PublicTest_2729310.jpg,FER2013
data\dataSources\fer2013\neutral\Training_3602780.jpg,Training_3602780_neutral_FER2013,neutral,Training_3602780.jpg,FER2013
data\dataSources\fer2013\neutral\Training_45071971.jpg,Training_45071971_neutral_FER2013,neutral,Training_45071971.jpg,FER2013
data\dataSources\fer2013\neutral\Training_71455053.jpg,Training_71455053_neutral_FER2013,neutral,Training_71455053.jpg,FER2013
data\dataSources\fer2013\neutral\Training_45719271.jpg,Training_45719271_neutral_FER2013,neutral,Training_45719271.jpg,FER2013
data\dataSources\fer2013\neutral\Training_29617699.jpg,Training_29617699_neutral_FER2013,neutral,Training_29617699.jpg,FER2013
data\dataSources\fer2013\neutral\Training_16121565.jpg,Training_16121565_neutral_FER2013,neutral,Training_16121565.jpg,FER2013
data\dataSources\fer2013\neutral\Training_25573104.jpg,Training_25573104_neutral_FER2013,neutral,Training_25573104.jpg,FER2013
data\dataSources\fer2013\neutral\Training_2539554.jpg,Training_2539554_neutral_FER2013,neutral,Training_2539554.jpg,FER2013
data\dataSources\fer2013\neutral\PrivateTest_88784848.jpg,PrivateTest_88784848_neutral_FER2013,neutral,PrivateTest_88784848.jpg,FER2013
data\dataSources\fer2013\neutral\Training_51570587.jpg,Training_51570587_neutral_FER2013,neutral,Training_51570587.jpg,FER2013
data\dataSources\fer2013\neutral\Training_67916660.jpg,Training_67916660_neutral_FER2013,neutral,Training_67916660.jpg,FER2013
data\dataSources\fer2013\neutral\Training_62016922.jpg,Training_62016922_neutral_FER2013,neutral,Training_62016922.jpg,FER2013
