Path,Label,Name
data\augmentation\bri1_18_no1_07_rot-7_col1_11_con0_85_sha1_48_Training_78375365_jpg.jpg,neutral,bri1_18_no1_07_rot-7_col1_11_con0_85_sha1_48_Training_78375365_jpg.jpg
data\cleanedData\neutral\Training_77075726.jpg,neutral,Training_77075726.jpg
data\augmentation\bri1_1_sha0_58_flip0_no0_88_con0_73_col0_72_Training_77075726_jpg.jpg,neutral,bri1_1_sha0_58_flip0_no0_88_con0_73_col0_72_Training_77075726_jpg.jpg
data\augmentation\bri0_74_rot21_no0_73_con1_48_col1_46_Training_77075726_jpg.jpg,neutral,bri0_74_rot21_no0_73_con1_48_col1_46_Training_77075726_jpg.jpg
data\cleanedData\neutral\PrivateTest_4361041.jpg,neutral,PrivateTest_4361041.jpg
data\augmentation\no0_64_rot30_bri0_71_con0_75_col1_2_PrivateTest_4361041_jpg.jpg,neutral,no0_64_rot30_bri0_71_con0_75_col1_2_PrivateTest_4361041_jpg.jpg
data\augmentation\col1_4_sha1_18_PrivateTest_4361041_jpg.jpg,neutral,col1_4_sha1_18_PrivateTest_4361041_jpg.jpg
data\cleanedData\neutral\Training_13306740.jpg,neutral,Training_13306740.jpg
data\augmentation\col1_19_Training_13306740_jpg.jpg,neutral,col1_19_Training_13306740_jpg.jpg
data\augmentation\rot12_Training_13306740_jpg.jpg,neutral,rot12_Training_13306740_jpg.jpg
data\cleanedData\neutral\Training_95025437.jpg,neutral,Training_95025437.jpg
data\augmentation\con0_66_no0_63_Training_95025437_jpg.jpg,neutral,con0_66_no0_63_Training_95025437_jpg.jpg
data\augmentation\bri0_67_col0_93_no1_05_Training_95025437_jpg.jpg,neutral,bri0_67_col0_93_no1_05_Training_95025437_jpg.jpg
data\cleanedData\neutral\Training_44164013.jpg,neutral,Training_44164013.jpg
data\augmentation\rot13_con1_48_Training_44164013_jpg.jpg,neutral,rot13_con1_48_Training_44164013_jpg.jpg
data\augmentation\col1_06_no1_32_Training_44164013_jpg.jpg,neutral,col1_06_no1_32_Training_44164013_jpg.jpg
data\cleanedData\neutral\Training_48586970.jpg,neutral,Training_48586970.jpg
data\augmentation\flip0_bri0_59_Training_48586970_jpg.jpg,neutral,flip0_bri0_59_Training_48586970_jpg.jpg
data\augmentation\flip0_bri1_08_con0_69_no0_85_sha0_56_rot-27_col1_46_Training_48586970_jpg.jpg,neutral,flip0_bri1_08_con0_69_no0_85_sha0_56_rot-27_col1_46_Training_48586970_jpg.jpg
data\cleanedData\neutral\Training_53230549.jpg,neutral,Training_53230549.jpg
data\augmentation\col0_93_sha1_13_con1_29_no1_46_bri0_94_Training_53230549_jpg.jpg,neutral,col0_93_sha1_13_con1_29_no1_46_bri0_94_Training_53230549_jpg.jpg
data\augmentation\no1_43_Training_53230549_jpg.jpg,neutral,no1_43_Training_53230549_jpg.jpg
data\cleanedData\neutral\Training_3863151.jpg,neutral,Training_3863151.jpg
data\augmentation\bri1_02_rot17_con0_8_no0_73_sha0_75_col0_77_flip0_Training_3863151_jpg.jpg,neutral,bri1_02_rot17_con0_8_no0_73_sha0_75_col0_77_flip0_Training_3863151_jpg.jpg
data\augmentation\bri1_23_con0_78_col0_87_Training_3863151_jpg.jpg,neutral,bri1_23_con0_78_col0_87_Training_3863151_jpg.jpg
data\cleanedData\neutral\Training_38487951.jpg,neutral,Training_38487951.jpg
data\augmentation\sha1_36_col0_8_flip0_con0_76_Training_38487951_jpg.jpg,neutral,sha1_36_col0_8_flip0_con0_76_Training_38487951_jpg.jpg
data\augmentation\bri0_86_sha0_51_no1_16_rot8_col0_91_con1_0_Training_38487951_jpg.jpg,neutral,bri0_86_sha0_51_no1_16_rot8_col0_91_con1_0_Training_38487951_jpg.jpg
data\cleanedData\neutral\PublicTest_8610634.jpg,neutral,PublicTest_8610634.jpg
data\augmentation\col0_9_bri1_45_con0_75_flip0_sha0_66_no0_6_rot10_PublicTest_8610634_jpg.jpg,neutral,col0_9_bri1_45_con0_75_flip0_sha0_66_no0_6_rot10_PublicTest_8610634_jpg.jpg
data\augmentation\bri1_21_con1_0_sha0_65_rot28_flip0_PublicTest_8610634_jpg.jpg,neutral,bri1_21_con1_0_sha0_65_rot28_flip0_PublicTest_8610634_jpg.jpg
data\cleanedData\neutral\Training_23330162.jpg,neutral,Training_23330162.jpg
data\augmentation\col0_76_flip0_bri0_73_sha1_05_rot18_con1_36_Training_23330162_jpg.jpg,neutral,col0_76_flip0_bri0_73_sha1_05_rot18_con1_36_Training_23330162_jpg.jpg
data\augmentation\col1_42_Training_23330162_jpg.jpg,neutral,col1_42_Training_23330162_jpg.jpg
data\cleanedData\neutral\PublicTest_16168281.jpg,neutral,PublicTest_16168281.jpg
data\augmentation\flip0_PublicTest_16168281_jpg.jpg,neutral,flip0_PublicTest_16168281_jpg.jpg
data\augmentation\con0_7_col0_92_bri1_35_flip0_sha0_69_PublicTest_16168281_jpg.jpg,neutral,con0_7_col0_92_bri1_35_flip0_sha0_69_PublicTest_16168281_jpg.jpg
data\cleanedData\neutral\Training_46153139.jpg,neutral,Training_46153139.jpg
data\augmentation\con0_59_bri0_62_sha1_38_rot12_no1_33_Training_46153139_jpg.jpg,neutral,con0_59_bri0_62_sha1_38_rot12_no1_33_Training_46153139_jpg.jpg
data\augmentation\col0_51_Training_46153139_jpg.jpg,neutral,col0_51_Training_46153139_jpg.jpg
data\cleanedData\neutral\Training_2132405.jpg,neutral,Training_2132405.jpg
data\augmentation\rot17_bri1_19_con1_2_no1_07_Training_2132405_jpg.jpg,neutral,rot17_bri1_19_con1_2_no1_07_Training_2132405_jpg.jpg
data\augmentation\con1_48_bri0_8_flip0_col0_62_no1_47_Training_2132405_jpg.jpg,neutral,con1_48_bri0_8_flip0_col0_62_no1_47_Training_2132405_jpg.jpg
data\cleanedData\neutral\Training_67503414.jpg,neutral,Training_67503414.jpg
data\augmentation\no1_25_sha1_06_col1_13_con1_4_bri1_39_Training_67503414_jpg.jpg,neutral,no1_25_sha1_06_col1_13_con1_4_bri1_39_Training_67503414_jpg.jpg
data\augmentation\bri0_64_col0_94_flip0_con0_58_sha0_57_no1_42_rot9_Training_67503414_jpg.jpg,neutral,bri0_64_col0_94_flip0_con0_58_sha0_57_no1_42_rot9_Training_67503414_jpg.jpg
data\cleanedData\neutral\PrivateTest_18410033.jpg,neutral,PrivateTest_18410033.jpg
data\augmentation\no1_31_bri0_82_flip0_col0_93_sha0_72_PrivateTest_18410033_jpg.jpg,neutral,no1_31_bri0_82_flip0_col0_93_sha0_72_PrivateTest_18410033_jpg.jpg
data\augmentation\bri0_79_PrivateTest_18410033_jpg.jpg,neutral,bri0_79_PrivateTest_18410033_jpg.jpg
data\cleanedData\neutral\Training_99917717.jpg,neutral,Training_99917717.jpg
data\augmentation\rot-17_con1_21_bri1_35_flip0_no1_12_sha1_5_Training_99917717_jpg.jpg,neutral,rot-17_con1_21_bri1_35_flip0_no1_12_sha1_5_Training_99917717_jpg.jpg
data\augmentation\col0_51_no1_46_flip0_rot-29_con0_66_sha1_07_bri0_95_Training_99917717_jpg.jpg,neutral,col0_51_no1_46_flip0_rot-29_con0_66_sha1_07_bri0_95_Training_99917717_jpg.jpg
data\cleanedData\neutral\Training_50025048.jpg,neutral,Training_50025048.jpg
data\augmentation\col1_26_no0_75_flip0_Training_50025048_jpg.jpg,neutral,col1_26_no0_75_flip0_Training_50025048_jpg.jpg
data\augmentation\rot-16_bri1_08_no1_21_flip0_con1_14_sha1_42_col1_41_Training_50025048_jpg.jpg,neutral,rot-16_bri1_08_no1_21_flip0_con1_14_sha1_42_col1_41_Training_50025048_jpg.jpg
data\cleanedData\neutral\Training_10188996.jpg,neutral,Training_10188996.jpg
data\augmentation\flip0_Training_10188996_jpg.jpg,neutral,flip0_Training_10188996_jpg.jpg
data\augmentation\rot6_con0_51_col1_21_flip0_Training_10188996_jpg.jpg,neutral,rot6_con0_51_col1_21_flip0_Training_10188996_jpg.jpg
data\cleanedData\neutral\Training_67341586.jpg,neutral,Training_67341586.jpg
data\augmentation\rot0_col0_62_Training_67341586_jpg.jpg,neutral,rot0_col0_62_Training_67341586_jpg.jpg
data\augmentation\bri0_62_Training_67341586_jpg.jpg,neutral,bri0_62_Training_67341586_jpg.jpg
data\cleanedData\neutral\Training_30130853.jpg,neutral,Training_30130853.jpg
data\augmentation\bri0_63_Training_30130853_jpg.jpg,neutral,bri0_63_Training_30130853_jpg.jpg
data\augmentation\col1_5_bri0_71_con1_27_Training_30130853_jpg.jpg,neutral,col1_5_bri0_71_con1_27_Training_30130853_jpg.jpg
data\cleanedData\neutral\Training_14915717.jpg,neutral,Training_14915717.jpg
data\augmentation\col1_22_sha1_3_Training_14915717_jpg.jpg,neutral,col1_22_sha1_3_Training_14915717_jpg.jpg
data\augmentation\bri1_43_sha1_48_no1_1_Training_14915717_jpg.jpg,neutral,bri1_43_sha1_48_no1_1_Training_14915717_jpg.jpg
data\cleanedData\neutral\Training_31689305.jpg,neutral,Training_31689305.jpg
data\augmentation\con0_75_sha0_63_flip0_rot-26_bri0_54_Training_31689305_jpg.jpg,neutral,con0_75_sha0_63_flip0_rot-26_bri0_54_Training_31689305_jpg.jpg
data\augmentation\flip0_rot-8_con0_87_bri1_23_no0_73_sha1_48_Training_31689305_jpg.jpg,neutral,flip0_rot-8_con0_87_bri1_23_no0_73_sha1_48_Training_31689305_jpg.jpg
data\cleanedData\neutral\Training_6315722.jpg,neutral,Training_6315722.jpg
data\augmentation\rot22_no0_84_flip0_con1_1_sha1_1_bri0_53_col0_54_Training_6315722_jpg.jpg,neutral,rot22_no0_84_flip0_con1_1_sha1_1_bri0_53_col0_54_Training_6315722_jpg.jpg
data\augmentation\bri0_77_col1_36_rot-10_flip0_con0_61_Training_6315722_jpg.jpg,neutral,bri0_77_col1_36_rot-10_flip0_con0_61_Training_6315722_jpg.jpg
data\cleanedData\neutral\PrivateTest_95857989.jpg,neutral,PrivateTest_95857989.jpg
data\augmentation\rot12_col1_33_bri1_46_con1_3_no1_26_flip0_sha1_1_PrivateTest_95857989_jpg.jpg,neutral,rot12_col1_33_bri1_46_con1_3_no1_26_flip0_sha1_1_PrivateTest_95857989_jpg.jpg
data\augmentation\no0_57_flip0_PrivateTest_95857989_jpg.jpg,neutral,no0_57_flip0_PrivateTest_95857989_jpg.jpg
data\cleanedData\neutral\PrivateTest_17013856.jpg,neutral,PrivateTest_17013856.jpg
data\augmentation\col0_85_sha1_39_PrivateTest_17013856_jpg.jpg,neutral,col0_85_sha1_39_PrivateTest_17013856_jpg.jpg
data\augmentation\flip0_PrivateTest_17013856_jpg.jpg,neutral,flip0_PrivateTest_17013856_jpg.jpg
data\cleanedData\neutral\Training_21539515.jpg,neutral,Training_21539515.jpg
data\augmentation\col1_47_con0_85_sha0_71_rot22_no1_26_flip0_Training_21539515_jpg.jpg,neutral,col1_47_con0_85_sha0_71_rot22_no1_26_flip0_Training_21539515_jpg.jpg
data\augmentation\col1_35_con0_9_no0_88_bri0_84_flip0_sha0_84_Training_21539515_jpg.jpg,neutral,col1_35_con0_9_no0_88_bri0_84_flip0_sha0_84_Training_21539515_jpg.jpg
data\cleanedData\neutral\Training_78502297.jpg,neutral,Training_78502297.jpg
data\augmentation\no1_46_bri1_48_col0_82_rot22_Training_78502297_jpg.jpg,neutral,no1_46_bri1_48_col0_82_rot22_Training_78502297_jpg.jpg
data\augmentation\bri1_3_Training_78502297_jpg.jpg,neutral,bri1_3_Training_78502297_jpg.jpg
data\cleanedData\neutral\Training_51461126.jpg,neutral,Training_51461126.jpg
data\augmentation\con0_73_col1_06_Training_51461126_jpg.jpg,neutral,con0_73_col1_06_Training_51461126_jpg.jpg
data\augmentation\col0_73_rot22_no1_3_flip0_con1_17_bri1_03_Training_51461126_jpg.jpg,neutral,col0_73_rot22_no1_3_flip0_con1_17_bri1_03_Training_51461126_jpg.jpg
data\cleanedData\neutral\Training_21380529.jpg,neutral,Training_21380529.jpg
data\augmentation\bri0_85_sha0_72_no0_66_rot-24_con0_95_col1_01_Training_21380529_jpg.jpg,neutral,bri0_85_sha0_72_no0_66_rot-24_con0_95_col1_01_Training_21380529_jpg.jpg
data\augmentation\con1_32_no0_63_rot12_flip0_bri0_85_col0_86_Training_21380529_jpg.jpg,neutral,con1_32_no0_63_rot12_flip0_bri0_85_col0_86_Training_21380529_jpg.jpg
data\cleanedData\neutral\Training_46217865.jpg,neutral,Training_46217865.jpg
data\augmentation\no0_77_flip0_sha1_38_col1_4_Training_46217865_jpg.jpg,neutral,no0_77_flip0_sha1_38_col1_4_Training_46217865_jpg.jpg
data\augmentation\flip0_bri1_03_sha1_15_col0_58_no1_08_con1_42_rot-30_Training_46217865_jpg.jpg,neutral,flip0_bri1_03_sha1_15_col0_58_no1_08_con1_42_rot-30_Training_46217865_jpg.jpg
data\cleanedData\neutral\Training_65257162.jpg,neutral,Training_65257162.jpg
data\augmentation\rot28_Training_65257162_jpg.jpg,neutral,rot28_Training_65257162_jpg.jpg
data\augmentation\rot-22_col0_71_no1_14_sha0_86_Training_65257162_jpg.jpg,neutral,rot-22_col0_71_no1_14_sha0_86_Training_65257162_jpg.jpg
data\cleanedData\neutral\Training_13327573.jpg,neutral,Training_13327573.jpg
data\augmentation\rot-21_Training_13327573_jpg.jpg,neutral,rot-21_Training_13327573_jpg.jpg
data\augmentation\no1_49_sha0_62_col0_97_rot15_flip0_con1_32_Training_13327573_jpg.jpg,neutral,no1_49_sha0_62_col0_97_rot15_flip0_con1_32_Training_13327573_jpg.jpg
data\cleanedData\neutral\PrivateTest_34273172.jpg,neutral,PrivateTest_34273172.jpg
data\augmentation\sha1_36_PrivateTest_34273172_jpg.jpg,neutral,sha1_36_PrivateTest_34273172_jpg.jpg
data\augmentation\no1_33_bri1_11_col1_39_flip0_rot12_PrivateTest_34273172_jpg.jpg,neutral,no1_33_bri1_11_col1_39_flip0_rot12_PrivateTest_34273172_jpg.jpg
data\cleanedData\neutral\Training_60787355.jpg,neutral,Training_60787355.jpg
data\augmentation\flip0_rot-2_sha0_76_con0_51_col1_15_no1_14_Training_60787355_jpg.jpg,neutral,flip0_rot-2_sha0_76_con0_51_col1_15_no1_14_Training_60787355_jpg.jpg
data\augmentation\flip0_rot-26_con0_87_sha0_74_no1_12_bri0_92_col1_28_Training_60787355_jpg.jpg,neutral,flip0_rot-26_con0_87_sha0_74_no1_12_bri0_92_col1_28_Training_60787355_jpg.jpg
data\cleanedData\neutral\PublicTest_67808581.jpg,neutral,PublicTest_67808581.jpg
data\augmentation\sha1_0_rot-30_PublicTest_67808581_jpg.jpg,neutral,sha1_0_rot-30_PublicTest_67808581_jpg.jpg
data\augmentation\col0_63_PublicTest_67808581_jpg.jpg,neutral,col0_63_PublicTest_67808581_jpg.jpg
data\cleanedData\engaged\Martin_Burnham_0001.png,engaged,Martin_Burnham_0001.png
data\augmentation\col0_5_flip0_sha1_44_con0_65_bri0_85_rot20_no1_01_Martin_Burnham_0001_png.png,engaged,col0_5_flip0_sha1_44_con0_65_bri0_85_rot20_no1_01_Martin_Burnham_0001_png.png
data\augmentation\flip0_sha1_22_con1_18_no1_17_col1_41_rot16_Martin_Burnham_0001_png.png,engaged,flip0_sha1_22_con1_18_no1_17_col1_41_rot16_Martin_Burnham_0001_png.png
data\cleanedData\engaged\Mike_Tyson_0001.png,engaged,Mike_Tyson_0001.png
data\augmentation\bri1_23_flip0_rot-11_con1_44_Mike_Tyson_0001_png.png,engaged,bri1_23_flip0_rot-11_con1_44_Mike_Tyson_0001_png.png
data\augmentation\con0_85_no0_63_rot27_col0_63_sha1_33_flip0_Mike_Tyson_0001_png.png,engaged,con0_85_no0_63_rot27_col0_63_sha1_33_flip0_Mike_Tyson_0001_png.png
data\cleanedData\engaged\Vladimir_Putin_0031.png,engaged,Vladimir_Putin_0031.png
data\augmentation\col0_59_no1_45_sha1_2_flip0_Vladimir_Putin_0031_png.png,engaged,col0_59_no1_45_sha1_2_flip0_Vladimir_Putin_0031_png.png
data\augmentation\bri1_2_con1_33_col1_09_rot27_flip0_Vladimir_Putin_0031_png.png,engaged,bri1_2_con1_33_col1_09_rot27_flip0_Vladimir_Putin_0031_png.png
data\cleanedData\engaged\Gerhard_Schroeder_0086.png,engaged,Gerhard_Schroeder_0086.png
data\augmentation\no0_66_flip0_rot-29_bri0_66_Gerhard_Schroeder_0086_png.png,engaged,no0_66_flip0_rot-29_bri0_66_Gerhard_Schroeder_0086_png.png
data\augmentation\con0_88_sha0_72_Gerhard_Schroeder_0086_png.png,engaged,con0_88_sha0_72_Gerhard_Schroeder_0086_png.png
data\cleanedData\engaged\AF24NES.JPG,engaged,AF24NES.JPG
data\augmentation\col1_08_flip0_AF24NES_JPG.JPG,engaged,col1_08_flip0_AF24NES_JPG.JPG
data\augmentation\bri0_59_rot25_no1_42_col1_42_flip0_AF24NES_JPG.JPG,engaged,bri0_59_rot25_no1_42_col1_42_flip0_AF24NES_JPG.JPG
data\cleanedData\engaged\Farouk_al-Sharaa_0001.png,engaged,Farouk_al-Sharaa_0001.png
data\augmentation\no0_52_con0_52_sha1_07_col1_38_bri0_79_rot15_flip0_Farouk_al-Sharaa_0001_png.png,engaged,no0_52_con0_52_sha1_07_col1_38_bri0_79_rot15_flip0_Farouk_al-Sharaa_0001_png.png
data\augmentation\con1_2_flip0_bri0_7_col1_45_rot-1_no1_19_sha0_8_Farouk_al-Sharaa_0001_png.png,engaged,con1_2_flip0_bri0_7_col1_45_rot-1_no1_19_sha0_8_Farouk_al-Sharaa_0001_png.png
data\cleanedData\engaged\Mike_Price_0002.png,engaged,Mike_Price_0002.png
data\augmentation\col0_83_no0_87_Mike_Price_0002_png.png,engaged,col0_83_no0_87_Mike_Price_0002_png.png
data\augmentation\rot-18_flip0_sha0_59_con1_02_Mike_Price_0002_png.png,engaged,rot-18_flip0_sha0_59_con1_02_Mike_Price_0002_png.png
data\cleanedData\engaged\Wally_Szczerbiak_0001.png,engaged,Wally_Szczerbiak_0001.png
data\augmentation\no1_43_Wally_Szczerbiak_0001_png.png,engaged,no1_43_Wally_Szczerbiak_0001_png.png
data\augmentation\sha1_35_flip0_no1_03_Wally_Szczerbiak_0001_png.png,engaged,sha1_35_flip0_no1_03_Wally_Szczerbiak_0001_png.png
data\cleanedData\engaged\AF12NES.JPG,engaged,AF12NES.JPG
data\augmentation\rot-9_no0_98_sha1_4_bri0_7_flip0_con1_0_col1_35_AF12NES_JPG.JPG,engaged,rot-9_no0_98_sha1_4_bri0_7_flip0_con1_0_col1_35_AF12NES_JPG.JPG
data\augmentation\flip0_bri0_84_sha1_1_AF12NES_JPG.JPG,engaged,flip0_bri0_84_sha1_1_AF12NES_JPG.JPG
data\cleanedData\engaged\Bernard_Law_0004.png,engaged,Bernard_Law_0004.png
data\augmentation\no1_16_sha0_97_col1_42_rot18_flip0_con1_41_Bernard_Law_0004_png.png,engaged,no1_16_sha0_97_col1_42_rot18_flip0_con1_41_Bernard_Law_0004_png.png
data\augmentation\flip0_sha0_62_rot-28_bri0_97_con1_34_no1_12_Bernard_Law_0004_png.png,engaged,flip0_sha0_62_rot-28_bri0_97_con1_34_no1_12_Bernard_Law_0004_png.png
data\cleanedData\engaged\BM30ANS.JPG,engaged,BM30ANS.JPG
data\augmentation\flip0_no1_19_col0_66_rot5_bri1_15_BM30ANS_JPG.JPG,engaged,flip0_no1_19_col0_66_rot5_bri1_15_BM30ANS_JPG.JPG
data\augmentation\col0_73_BM30ANS_JPG.JPG,engaged,col0_73_BM30ANS_JPG.JPG
data\cleanedData\engaged\AF14NES.JPG,engaged,AF14NES.JPG
data\augmentation\no0_52_flip0_AF14NES_JPG.JPG,engaged,no0_52_flip0_AF14NES_JPG.JPG
data\augmentation\no1_12_AF14NES_JPG.JPG,engaged,no1_12_AF14NES_JPG.JPG
data\cleanedData\engaged\Wayne_Brady_0001.png,engaged,Wayne_Brady_0001.png
data\augmentation\rot-6_no1_1_flip0_sha1_11_con1_38_bri1_24_col1_41_Wayne_Brady_0001_png.png,engaged,rot-6_no1_1_flip0_sha1_11_con1_38_bri1_24_col1_41_Wayne_Brady_0001_png.png
data\augmentation\flip0_rot-29_no0_56_sha0_93_col0_95_bri0_59_Wayne_Brady_0001_png.png,engaged,flip0_rot-29_no0_56_sha0_93_col0_95_bri0_59_Wayne_Brady_0001_png.png
data\cleanedData\engaged\AF10NEHL.JPG,engaged,AF10NEHL.JPG
data\augmentation\sha1_48_rot4_bri1_05_flip0_no0_69_con1_19_AF10NEHL_JPG.JPG,engaged,sha1_48_rot4_bri1_05_flip0_no0_69_con1_19_AF10NEHL_JPG.JPG
data\augmentation\rot29_con0_62_flip0_bri1_13_col1_33_sha0_66_no0_76_AF10NEHL_JPG.JPG,engaged,rot29_con0_62_flip0_bri1_13_col1_33_sha0_66_no0_76_AF10NEHL_JPG.JPG
data\cleanedData\engaged\Torri_Edwards_0001.png,engaged,Torri_Edwards_0001.png
data\augmentation\con1_11_no1_16_Torri_Edwards_0001_png.png,engaged,con1_11_no1_16_Torri_Edwards_0001_png.png
data\augmentation\col1_07_Torri_Edwards_0001_png.png,engaged,col1_07_Torri_Edwards_0001_png.png
data\cleanedData\engaged\Morris_Dees_0001.png,engaged,Morris_Dees_0001.png
data\augmentation\rot26_no0_7_con1_44_Morris_Dees_0001_png.png,engaged,rot26_no0_7_con1_44_Morris_Dees_0001_png.png
data\augmentation\no1_35_rot-22_col0_89_bri0_75_flip0_con0_94_sha0_67_Morris_Dees_0001_png.png,engaged,no1_35_rot-22_col0_89_bri0_75_flip0_con0_94_sha0_67_Morris_Dees_0001_png.png
data\cleanedData\engaged\AM04SAHL.JPG,engaged,AM04SAHL.JPG
data\augmentation\col0_94_bri1_26_AM04SAHL_JPG.JPG,engaged,col0_94_bri1_26_AM04SAHL_JPG.JPG
data\augmentation\no0_66_rot-7_sha1_12_col1_3_AM04SAHL_JPG.JPG,engaged,no0_66_rot-7_sha1_12_col1_3_AM04SAHL_JPG.JPG
data\cleanedData\engaged\AF19NES.JPG,engaged,AF19NES.JPG
data\augmentation\bri1_03_sha0_6_con0_78_AF19NES_JPG.JPG,engaged,bri1_03_sha0_6_con0_78_AF19NES_JPG.JPG
data\augmentation\no0_74_rot13_col0_92_con0_71_flip0_sha0_71_AF19NES_JPG.JPG,engaged,no0_74_rot13_col0_92_con0_71_flip0_sha0_71_AF19NES_JPG.JPG
data\cleanedData\engaged\Michael_Moore_0003.png,engaged,Michael_Moore_0003.png
data\augmentation\col0_93_con0_94_no0_65_sha1_25_Michael_Moore_0003_png.png,engaged,col0_93_con0_94_no0_65_sha1_25_Michael_Moore_0003_png.png
data\augmentation\sha1_13_Michael_Moore_0003_png.png,engaged,sha1_13_Michael_Moore_0003_png.png
data\cleanedData\engaged\BM10NES.JPG,engaged,BM10NES.JPG
data\augmentation\con1_45_bri1_14_no1_04_col0_52_rot-28_sha1_03_BM10NES_JPG.JPG,engaged,con1_45_bri1_14_no1_04_col0_52_rot-28_sha1_03_BM10NES_JPG.JPG
data\augmentation\no0_55_sha1_38_BM10NES_JPG.JPG,engaged,no0_55_sha1_38_BM10NES_JPG.JPG
data\cleanedData\engaged\Alejandro_Toledo_0010.png,engaged,Alejandro_Toledo_0010.png
data\augmentation\con1_1_no1_4_Alejandro_Toledo_0010_png.png,engaged,con1_1_no1_4_Alejandro_Toledo_0010_png.png
data\augmentation\flip0_no1_34_bri0_9_col1_32_Alejandro_Toledo_0010_png.png,engaged,flip0_no1_34_bri0_9_col1_32_Alejandro_Toledo_0010_png.png
data\cleanedData\engaged\Anders_Fogh_Rasmussen_0002.png,engaged,Anders_Fogh_Rasmussen_0002.png
data\augmentation\col1_36_sha0_58_no0_53_bri1_23_Anders_Fogh_Rasmussen_0002_png.png,engaged,col1_36_sha0_58_no0_53_bri1_23_Anders_Fogh_Rasmussen_0002_png.png
data\augmentation\sha1_23_col0_91_no0_64_rot-4_con0_73_bri0_73_flip0_Anders_Fogh_Rasmussen_0002_png.png,engaged,sha1_23_col0_91_no0_64_rot-4_con0_73_bri0_73_flip0_Anders_Fogh_Rasmussen_0002_png.png
data\cleanedData\engaged\Faye_Alibocus_0001.png,engaged,Faye_Alibocus_0001.png
data\augmentation\rot-25_col0_72_no1_1_bri1_41_Faye_Alibocus_0001_png.png,engaged,rot-25_col0_72_no1_1_bri1_41_Faye_Alibocus_0001_png.png
data\augmentation\col0_89_con0_73_no1_27_rot-10_sha1_3_Faye_Alibocus_0001_png.png,engaged,col0_89_con0_73_no1_27_rot-10_sha1_3_Faye_Alibocus_0001_png.png
data\cleanedData\engaged\William_Ford_Jr_0007.png,engaged,William_Ford_Jr_0007.png
data\augmentation\bri0_58_con1_15_no1_44_sha0_5_flip0_col1_29_William_Ford_Jr_0007_png.png,engaged,bri0_58_con1_15_no1_44_sha0_5_flip0_col1_29_William_Ford_Jr_0007_png.png
data\augmentation\con0_54_rot8_flip0_bri1_25_no1_31_col1_13_sha0_67_William_Ford_Jr_0007_png.png,engaged,con0_54_rot8_flip0_bri1_25_no1_31_col1_13_sha0_67_William_Ford_Jr_0007_png.png
data\cleanedData\engaged\Kevin_Costner_0006.png,engaged,Kevin_Costner_0006.png
data\augmentation\rot-19_flip0_sha1_44_bri0_75_no0_82_col1_21_Kevin_Costner_0006_png.png,engaged,rot-19_flip0_sha1_44_bri0_75_no0_82_col1_21_Kevin_Costner_0006_png.png
data\augmentation\col1_2_no1_06_rot-25_sha0_63_flip0_con0_76_bri1_5_Kevin_Costner_0006_png.png,engaged,col1_2_no1_06_rot-25_sha0_63_flip0_con0_76_bri1_5_Kevin_Costner_0006_png.png
data\cleanedData\engaged\Mark_Komara_0001.png,engaged,Mark_Komara_0001.png
data\augmentation\con1_28_col0_79_Mark_Komara_0001_png.png,engaged,con1_28_col0_79_Mark_Komara_0001_png.png
data\augmentation\flip0_Mark_Komara_0001_png.png,engaged,flip0_Mark_Komara_0001_png.png
data\cleanedData\engaged\Dick_Cheney_0012.png,engaged,Dick_Cheney_0012.png
data\augmentation\col1_0_rot24_Dick_Cheney_0012_png.png,engaged,col1_0_rot24_Dick_Cheney_0012_png.png
data\augmentation\sha0_81_flip0_no1_43_bri1_1_con1_45_rot-5_Dick_Cheney_0012_png.png,engaged,sha0_81_flip0_no1_43_bri1_1_con1_45_rot-5_Dick_Cheney_0012_png.png
data\cleanedData\engaged\Ivan_Lee_0001.png,engaged,Ivan_Lee_0001.png
data\augmentation\no1_41_con0_98_sha0_93_flip0_rot-2_col1_08_Ivan_Lee_0001_png.png,engaged,no1_41_con0_98_sha0_93_flip0_rot-2_col1_08_Ivan_Lee_0001_png.png
data\augmentation\rot8_col1_29_con0_75_sha0_71_flip0_no1_18_Ivan_Lee_0001_png.png,engaged,rot8_col1_29_con0_75_sha0_71_flip0_no1_18_Ivan_Lee_0001_png.png
data\cleanedData\engaged\Pete_Sampras_0014.png,engaged,Pete_Sampras_0014.png
data\augmentation\flip0_rot-23_no1_37_col0_86_Pete_Sampras_0014_png.png,engaged,flip0_rot-23_no1_37_col0_86_Pete_Sampras_0014_png.png
data\augmentation\flip0_Pete_Sampras_0014_png.png,engaged,flip0_Pete_Sampras_0014_png.png
data\cleanedData\engaged\Al_Gore_0003.png,engaged,Al_Gore_0003.png
data\augmentation\bri0_58_rot22_con1_14_flip0_sha1_32_col0_71_Al_Gore_0003_png.png,engaged,bri0_58_rot22_con1_14_flip0_sha1_32_col0_71_Al_Gore_0003_png.png
data\augmentation\rot10_con0_99_sha1_12_no1_3_Al_Gore_0003_png.png,engaged,rot10_con0_99_sha1_12_no1_3_Al_Gore_0003_png.png
data\cleanedData\engaged\Cesar_Gaviria_0007.png,engaged,Cesar_Gaviria_0007.png
